2.232774750722956725e+00,1.556246157173200029e+00
2.332774750722956814e+00,1.556246157173200029e+00
2.232774750722956725e+00,1.656246157173200118e+00
5.398460529337569369e+00,3.653765808924566372e+00
5.498460529337569014e+00,3.653765808924566372e+00
5.398460529337569369e+00,3.753765808924566461e+00
3.975027410452600218e+00,1.300545363181430547e+00
4.075027410452600307e+00,1.300545363181430547e+00
3.975027410452600218e+00,1.400545363181430636e+00
1.552216372323890203e+00,3.443663529714505067e+00
1.652216372323890292e+00,3.443663529714505067e+00
1.552216372323890203e+00,3.543663529714505156e+00
3.015347863937339667e+00,1.473522819506243531e+00
3.115347863937339756e+00,1.473522819506243531e+00
3.015347863937339667e+00,1.573522819506243620e+00
2.228680074310399051e-01,4.432858132754191161e+00
3.228680074310399384e-01,4.432858132754191161e+00
2.228680074310399051e-01,4.532858132754190805e+00
3.377132166752969678e+00,7.791648162501438879e-01
3.477132166752969766e+00,7.791648162501438879e-01
3.377132166752969678e+00,8.791648162501438657e-01
1.241692239530319153e+00,4.039498373919996332e+00
1.341692239530319242e+00,4.039498373919996332e+00
1.241692239530319153e+00,4.139498373919995977e+00
2.553458069148557552e+00,5.463037987956904651e-01
2.653458069148557641e+00,5.463037987956904651e-01
2.553458069148557552e+00,6.463037987956904429e-01
2.908566606391728815e+00,4.657034800647364747e+00
3.008566606391728904e+00,4.657034800647364747e+00
2.908566606391728815e+00,4.757034800647364392e+00
7.239628650365439455e+00,4.123964287433997455e+00
7.339628650365439100e+00,4.123964287433997455e+00
7.239628650365439455e+00,4.223964287433997100e+00
4.688293765443036776e+00,9.694841305508743456e-01
4.788293765443036420e+00,9.694841305508743456e-01
4.688293765443036776e+00,1.069484130550874434e+00
3.313317080006852322e+00,2.813700986211062016e+00
3.413317080006852411e+00,2.813700986211062016e+00
3.313317080006852322e+00,2.913700986211062105e+00
5.404258746635905553e+00,2.923961947275438789e+00
5.504258746635905197e+00,2.923961947275438789e+00
5.404258746635905553e+00,3.023961947275438877e+00
1.850203395846873544e+00,2.422674003945632482e+00
1.950203395846873633e+00,2.422674003945632482e+00
1.850203395846873544e+00,2.522674003945632570e+00
3.417336098804891531e+00,2.109037017067102227e+00
3.517336098804891620e+00,2.109037017067102227e+00
3.417336098804891531e+00,2.209037017067102315e+00
1.019340781338446744e+00,2.269709314592993188e+00
1.119340781338446833e+00,2.269709314592993188e+00
1.019340781338446744e+00,2.369709314592993277e+00
4.506391941438089077e+00,2.685320752302774228e+00
4.606391941438088722e+00,2.685320752302774228e+00
4.506391941438089077e+00,2.785320752302774316e+00
3.904578170199608067e+00,2.800037856195788599e+00
4.004578170199607712e+00,2.800037856195788599e+00
3.904578170199608067e+00,2.900037856195788688e+00
3.980588050371634878e+00,1.915510269856155023e+00
4.080588050371634523e+00,1.915510269856155023e+00
3.980588050371634878e+00,2.015510269856155112e+00
4.641409293445226680e+00,2.978231387923332640e+00
4.741409293445226325e+00,2.978231387923332640e+00
4.641409293445226680e+00,3.078231387923332729e+00
1.379155946394503340e+00,5.706303800453828678e+00
1.479155946394503429e+00,5.706303800453828678e+00
1.379155946394503340e+00,5.806303800453828323e+00
5.299137259350103157e+00,4.600975816485110670e+00
5.399137259350102802e+00,4.600975816485110670e+00
5.299137259350103157e+00,4.700975816485110315e+00
